,Unnamed: 0,Stock1,Stock2,Stock3,Stock4
334,2000-11-30,1.691786322,-1.551033543,-0.88945153,0.406767668
335,2000-12-01,0.157367632,0.967923607,-1.181235188,-0.123545739
336,2000-12-02,0.513474381,-0.527944619,0.318536094,1.040012975
337,2000-12-03,-0.204301478,-1.029171282,0.697922858,1.744088205
338,2000-12-04,-1.048770779,-2.401956126,-0.568605592,2.028776334
339,2000-12-05,-0.507951456,-0.930402438,-1.006023724,-0.392934657
340,2000-12-06,0.793004605,0.6967213,0.595055492,-1.544686789
341,2000-12-07,-0.800830066,1.184003517,-1.516752072,0.80327813
342,2000-12-08,-1.152699474,0.819857775,0.519546854,0.058516733
343,2000-12-09,-1.059122991,0.348058298,-0.725751847,-1.339909759
344,2000-12-10,0.693629991,-0.335266013,-0.475303429,-0.171343035
345,2000-12-11,-0.517766019,-0.120482665,-1.557278807,-0.750561936
346,2000-12-12,-2.077401231,-0.322653295,0.271831888,1.632564378
347,2000-12-13,0.259788574,2.390796852,0.074632322,0.226812771
348,2000-12-14,0.25198832,-0.986053426,-0.051861762,1.417117322
349,2000-12-15,-0.029132791,-1.832182582,0.537847917,-1.796530685
350,2000-12-16,-0.448384325,-0.323674013,0.889886252,0.133475787
351,2000-12-17,-0.519816814,0.5374359,-0.495215391,-0.448889861
352,2000-12-18,0.165215221,-0.937914736,-0.1329826,-0.937504789
353,2000-12-19,-0.149540898,0.552742936,0.490211583,-0.593526006
354,2000-12-20,1.370193436,0.591530928,-0.314939359,0.430052797
355,2000-12-21,-0.887647414,2.443514455,-0.634433241,-0.550327416
356,2000-12-22,0.271863285,-0.521198825,0.991488354,0.532596571
357,2000-12-23,-0.390321957,-0.76340967,2.074868935,-0.082047773
358,2000-12-24,-0.844068675,0.509263758,0.751389156,-0.015206404
359,2000-12-25,0.421504923,-0.284360537,-0.998243026,0.885441577
360,2000-12-26,-0.312481242,-1.91035487,0.784717552,1.325960758
361,2000-12-27,1.393613557,0.724450602,0.717224168,1.074819155
362,2000-12-28,-0.578091224,2.469387689,-1.445821201,-0.649219052
363,2000-12-29,0.595991078,0.278061376,2.417984266,0.130979187
364,2000-12-30,1.529119508,-2.047260072,0.203248491,-0.761290313
365,2000-12-31,0.28143129,0.232662864,1.696883981,1.457065708
366,2001-01-01,0.64174389,0.447443724,-0.164966655,1.636369128
367,2001-01-02,0.982499726,-0.160425569,-0.345162219,-0.611851624
368,2001-01-03,-0.629737141,-0.055811146,-2.492253996,1.578219738
369,2001-01-04,0.342441506,0.945311209,-2.08990087,-1.67596394
370,2001-01-05,1.186245094,-2.041272825,-0.08708978,0.772873745
371,2001-01-06,-0.843620709,0.534598083,0.353038641,1.033964529
372,2001-01-07,-0.923246735,0.948915784,-1.689678215,1.208877736
373,2001-01-08,-0.294800751,0.682548944,0.47033929,1.081787426
374,2001-01-09,0.588367325,-0.049755654,-0.427720604,-1.240801601
375,2001-01-10,-0.552090343,-0.650327549,-0.592234229,0.178333301
376,2001-01-11,0.369421407,0.089046401,0.7709171,0.172318917
377,2001-01-12,0.238250735,2.185158528,-0.542785448,-0.740649755
378,2001-01-13,-0.279509475,0.266224682,-0.021411977,-0.762866298
379,2001-01-14,-0.585143128,-1.548296046,-0.31204297,0.351149999
380,2001-01-15,0.598343159,-1.162154072,0.814158089,2.261940167
381,2001-01-16,-1.026381059,-0.502989278,-0.324652003,1.269691242
382,2001-01-17,-0.564180807,0.408698696,-0.694133554,-0.100213291
383,2001-01-18,-1.315348475,0.272884165,-0.248100247,2.562291263
384,2001-01-19,0.108865752,-0.145373728,-1.07260235,-0.022289199
385,2001-01-20,-1.049806169,-0.67745192,1.259771824,1.192554349
386,2001-01-21,0.932281352,-1.080895251,0.32363491,0.281244146
387,2001-01-22,-0.770275425,-0.310473458,0.389499591,0.128164354
388,2001-01-23,-0.090568094,-0.439608116,-0.332651714,-1.114843045
389,2001-01-24,-0.584658112,-0.706890326,0.146431164,0.815687847
390,2001-01-25,-1.526309187,-0.200149428,-0.08889459,-0.884632161
391,2001-01-26,1.881291169,0.308201634,0.227283488,2.414219741
392,2001-01-27,0.169403671,-0.028941519,-0.527809403,0.223950708
393,2001-01-28,-0.329728075,-0.314811999,-0.384019981,-0.126736534
394,2001-01-29,1.540719921,-0.300739498,1.374526881,0.534648336
395,2001-01-30,-0.660551512,0.231568347,-0.509655727,0.623038063
396,2001-01-31,1.250290197,-0.233995447,0.595232302,2.842816136
397,2001-02-01,-0.52961427,-1.108818744,0.406580781,-0.095315471
398,2001-02-02,-0.646195975,-0.507447034,1.245978913,0.352540845
399,2001-02-03,0.08690667,-0.521990583,-0.542268488,-0.366019996
400,2001-02-04,0.957015774,0.448829216,1.404632042,2.370793687
401,2001-02-05,0.478215283,1.008679672,0.2281933,-0.135617563
402,2001-02-06,-0.388666164,-0.138705201,0.97022142,-0.533190686
403,2001-02-07,-1.097093092,-0.516816995,-1.704274771,1.112201382
404,2001-02-08,-0.443885159,1.592734202,0.426017716,-0.063601319
405,2001-02-09,-0.014553063,0.316914952,-0.298995085,1.092615137
406,2001-02-10,-0.132570528,0.391137364,0.110282528,-1.4525796
407,2001-02-11,-0.86018768,-0.781691272,0.781082204,-0.593994156
408,2001-02-12,-0.007787864,-0.673539085,-0.338667302,1.944223558
409,2001-02-13,-1.15476348,0.595335945,-0.19665676,-0.453446268
410,2001-02-14,0.694486463,0.389069196,-0.025902445,-0.926982693
411,2001-02-15,2.101270302,0.47455873,0.902039989,-1.546444416
412,2001-02-16,-0.369594232,0.308445903,-0.257514599,-0.893422306
413,2001-02-17,-0.113872671,1.773288277,-0.161138829,-1.179915786
414,2001-02-18,-0.009254752,0.382176457,0.22543532,-0.540640381
415,2001-02-19,-0.610668951,0.518259678,0.053291534,0.588359889
416,2001-02-20,2.014015696,-0.516919065,0.208224309,-0.583351599
417,2001-02-21,0.596158005,0.04672062,0.946361062,-0.711605802
418,2001-02-22,0.179023145,-0.190274388,0.761636629,-0.084882428
419,2001-02-23,-1.312708195,1.850266628,1.51799373,-0.009305821
420,2001-02-24,1.066796021,0.616388764,0.178537373,-1.441562307
421,2001-02-25,1.650535125,3.071613264,-0.709062814,0.412069391
422,2001-02-26,-0.396465785,0.164581127,1.248284189,-0.58140927
423,2001-02-27,-2.139150309,1.597177846,-0.602882884,1.352525255
424,2001-02-28,-0.229706837,-1.267235121,0.597461419,-0.633716456
425,2001-03-01,1.036613369,-0.147075241,-1.443580382,-1.199481589
426,2001-03-02,-1.56539553,0.336665949,-0.47750834,1.039520221
427,2001-03-03,-0.526866556,-0.820177933,-1.690099834,-0.897023476
428,2001-03-04,0.904171483,0.488589157,-0.164265847,-0.67486585
429,2001-03-05,-0.335103538,-0.861981694,-0.498842639,-0.895670758
430,2001-03-06,0.251390915,0.108232272,-1.383849023,0.841792035
431,2001-03-07,0.152351711,-0.180279631,0.72170887,1.242187309
432,2001-03-08,0.691442305,0.80220699,-0.994747956,0.281902235
433,2001-03-09,-0.671741055,-2.335971066,0.507168377,-1.013456946
434,2001-03-10,1.689453145,1.666825718,-0.694340658,-0.651880297
435,2001-03-11,-1.555181505,-1.629223476,0.081778181,1.43178318
436,2001-03-12,0.582637183,1.121429097,-0.541997222,-1.724695441
437,2001-03-13,0.331208731,1.413700895,0.23726766,-2.280641081
438,2001-03-14,-0.797197355,-0.5043624,-0.790282394,-2.113578186
439,2001-03-15,-0.493260202,1.344971487,0.03948442,0.295363056
440,2001-03-16,0.775323971,-0.37274284,0.949995345,-1.25947434
441,2001-03-17,-1.678971,-0.246358687,0.158668441,1.549105831
442,2001-03-18,-1.52989749,-0.429722881,1.287340283,-1.355823472
443,2001-03-19,-0.761887674,0.321786559,0.164173908,-0.741331979
444,2001-03-20,0.867771315,-0.905919508,0.914303496,1.083816909
445,2001-03-21,0.895823017,2.034499938,-0.137930285,-0.055746815
446,2001-03-22,0.08962374,-0.063439178,-0.00833985,0.615482604
447,2001-03-23,-1.075430163,-1.036849199,-0.090273744,-0.395247536
448,2001-03-24,-0.052611303,0.034483897,0.497478344,0.183423563
449,2001-03-25,0.149874483,-1.247287049,1.432171111,-0.650673879
450,2001-03-26,-0.466457185,-0.765395293,-0.255842963,1.059271896
451,2001-03-27,-1.335908082,-0.747880573,0.761211517,0.686496115
452,2001-03-28,-0.733156314,0.275312604,0.504554809,-0.147635048
453,2001-03-29,-1.614261607,-0.034369643,1.820808347,0.532746138
454,2001-03-30,0.326102904,0.861597982,-0.275968658,1.825484335
455,2001-03-31,0.995697457,-0.308525401,0.044745571,-1.045552078
456,2001-04-01,-0.018167704,-0.243208195,1.106381033,1.2281776
457,2001-04-02,-0.285018282,-0.732534707,-0.279029319,0.154878598
458,2001-04-03,0.052780941,0.014027106,-0.692063522,-0.920827258
459,2001-04-04,0.122520517,-1.061800045,-0.522281972,1.215498398
460,2001-04-05,-2.520533905,-1.003404204,-0.367390043,0.409304355
461,2001-04-06,-0.13694888,-0.464905458,-0.677818027,-0.149238701
462,2001-04-07,1.868760186,-0.262953811,0.708678622,1.355446764
463,2001-04-08,-1.181465524,1.526207299,-0.429982638,2.059924298
464,2001-04-09,-0.638089558,-0.943626583,0.238552255,0.35814941
465,2001-04-10,0.379465182,0.083671293,0.436366441,-0.689487013
466,2001-04-11,0.22649506,-1.1688695,-0.581524652,-0.739044242
467,2001-04-12,0.927954006,-0.424759405,-0.074598245,1.189624336
468,2001-04-13,0.612204289,-0.318405131,-1.138284091,-0.730946641
469,2001-04-14,0.487696291,-0.741039385,1.784185694,-0.10088423
470,2001-04-15,1.84300318,0.117348197,2.559410399,1.182818444
471,2001-04-16,1.428801481,-1.201703454,-1.387380939,-1.561260137
472,2001-04-17,-0.091686126,0.970661941,-0.183274057,-1.233548467
473,2001-04-18,-0.173598905,1.722620221,-0.659990643,0.551079377
474,2001-04-19,1.402047701,0.599768067,-0.777190775,1.29352758
475,2001-04-20,1.966388026,-0.411025229,1.089106386,-0.705411797
476,2001-04-21,-1.692432825,0.149255076,1.174819317,-3.182745971
477,2001-04-22,0.28558186,-0.651396974,-0.488292593,-0.200148523
478,2001-04-23,0.512359838,1.048554139,1.146373787,-0.867573492
479,2001-04-24,-0.257150457,-1.768708884,-1.972938916,-2.265886815
480,2001-04-25,-1.782739865,0.893443945,-0.221193035,-0.355498186
481,2001-04-26,-0.327134286,-0.440645284,-0.467601942,0.049136144
482,2001-04-27,1.51379281,-0.255594809,-0.720781796,0.661086824
483,2001-04-28,1.385260554,0.80285777,1.389888607,-0.897766763
484,2001-04-29,0.917600715,1.593955484,0.34246681,-0.01318387
485,2001-04-30,-0.077988201,1.240557497,1.110138949,-1.012431323
486,2001-05-01,-0.624515386,-0.973562224,-0.557829488,-2.960336122
487,2001-05-02,1.680032657,-2.719020376,-1.09223253,-0.960956111
488,2001-05-03,0.478553899,1.560923021,-0.653688122,0.851002778
489,2001-05-04,1.589852737,-0.245460162,-0.063658166,-0.886330965
490,2001-05-05,0.689752711,0.797654561,-0.048255002,0.96319697
491,2001-05-06,-0.864102911,1.555490368,1.019560432,1.248036441
492,2001-05-07,0.281463876,-0.942063318,0.014175879,1.866015068
493,2001-05-08,2.183146616,-0.912369638,0.726968507,-0.991264503
494,2001-05-09,-0.015657196,-1.250521653,-0.550249301,-1.30716005
495,2001-05-10,0.027746428,-0.883201901,1.126640702,-0.127151744
496,2001-05-11,-1.243885882,-0.479060782,-0.012738551,-1.186185593
497,2001-05-12,-0.19265962,0.28486167,-0.208176316,0.511087902
498,2001-05-13,0.74352127,-0.201124625,1.101400616,-0.182940506
499,2001-05-14,-0.879858077,-1.430445272,-1.020248377,1.655219758
500,2001-05-15,0.407898397,0.039498198,0.435157133,0.495729269
501,2001-05-16,-0.485696912,0.04303737,-1.284351496,-0.103857127
502,2001-05-17,1.360017445,0.497565055,1.005035179,0.718585087
503,2001-05-18,1.141089972,-1.220366567,3.210232779,-1.934201347
504,2001-05-19,0.241358117,-0.262070833,-1.562415862,-1.201528079
505,2001-05-20,0.172708583,-1.031790275,-2.192151305,0.661056358
506,2001-05-21,-0.442762521,-0.339283477,0.909313913,-1.050572746
507,2001-05-22,-1.750941082,0.131436837,0.40669841,1.559043813
508,2001-05-23,-0.840784029,1.050007576,0.208757121,-0.724185779
509,2001-05-24,-0.004119179,-0.234672065,-0.038143068,-0.057716958
510,2001-05-25,1.468894461,0.877865703,-0.279025816,-0.181339263
511,2001-05-26,0.666477832,0.46917834,1.410049626,-0.032094421
512,2001-05-27,0.234371041,0.663354855,0.008153441,-1.177331082
513,2001-05-28,-0.294311195,1.6237778,2.494532195,0.80262439
514,2001-05-29,2.213288657,-1.065767598,0.920545109,0.140740843
515,2001-05-30,0.327320095,-0.713543941,0.955849683,-0.768112491
516,2001-05-31,0.360824348,-0.786052004,0.955523663,-0.584412854
517,2001-06-01,-1.400429289,0.510192578,-0.381077692,2.404615664
518,2001-06-02,0.329252339,0.93301908,0.705768419,0.054104088
519,2001-06-03,-0.161434684,-0.511736072,-0.527536344,0.69645751
520,2001-06-04,0.101839069,-0.32042827,-0.087796498,0.02303414
521,2001-06-05,0.930125437,0.226463702,0.114592875,-0.775970805
522,2001-06-06,0.530619979,0.380991807,-0.314302867,0.441839244
523,2001-06-07,1.014501214,-0.000619215,-0.753514351,-2.012226339
524,2001-06-08,0.326037702,-0.603547507,0.03444817,-0.331108961
525,2001-06-09,0.420251074,0.675364756,0.721162602,-0.867970428
526,2001-06-10,-0.899972116,0.775597933,-0.251300981,0.239015102
527,2001-06-11,2.100026418,1.924575975,-0.576086698,-0.610919189
528,2001-06-12,0.689257843,0.969406643,0.57967008,-0.1257771
529,2001-06-13,-1.290551868,0.374960695,-1.182040661,-0.210215205
530,2001-06-14,-0.378231283,0.339299427,0.007935023,0.027444661
531,2001-06-15,-0.097229367,-0.524227635,-0.670454841,1.518971423
532,2001-06-16,0.103446909,-1.690877246,0.192725586,-1.156066669
533,2001-06-17,0.665879059,-1.009769706,0.015733874,-1.019029637
534,2001-06-18,-0.387707219,-0.445979787,-0.912892537,-0.588098043
535,2001-06-19,-1.226921593,0.62231033,0.027308169,-1.403173225
536,2001-06-20,1.600090501,-1.184952895,-1.73592213,-1.547919226
537,2001-06-21,1.546293307,-1.094857794,0.847360424,0.030854979
538,2001-06-22,0.308450133,-0.010440987,-1.033586989,1.428005411
539,2001-06-23,-0.428849716,-0.096295497,0.90775846,0.768799524
540,2001-06-24,0.292580955,0.263580519,2.139654873,1.372337397
541,2001-06-25,-0.282404968,-0.94487178,0.498807055,1.054700341
542,2001-06-26,0.61605284,-1.039698346,-0.969596328,0.45015093
543,2001-06-27,0.186116476,0.072423252,1.473332891,-1.218450331
544,2001-06-28,0.8600896,-0.724084452,-1.143141361,0.39214791
545,2001-06-29,0.226164707,-0.297617524,-0.782798665,0.681899235
546,2001-06-30,-0.390546637,1.135032701,0.555844778,-0.99835036
547,2001-07-01,0.408335385,0.341878085,-0.714315615,-0.290800527
548,2001-07-02,1.419600648,-0.432305044,-0.712980983,1.327953395
549,2001-07-03,0.363338672,-0.173589283,-0.63390237,-1.666404204
550,2001-07-04,-0.114784526,0.573701078,-0.120148118,-0.130716124
551,2001-07-05,-0.839038168,1.809936209,-0.736244963,0.116598804
552,2001-07-06,0.195107848,0.909078416,-1.017484918,-0.980827829
553,2001-07-07,1.069727613,-0.217585689,1.321579763,-1.148713252
554,2001-07-08,-0.255898232,-1.509856898,-0.74867639,0.187469295
555,2001-07-09,-0.942613822,0.095016848,-0.695423822,-0.606109316
556,2001-07-10,-1.071182624,-0.351481371,-0.132108671,0.523501564
557,2001-07-11,-1.047940547,-0.040594214,0.393891063,-0.155263172
558,2001-07-12,0.800137843,1.484388067,-1.464930489,-0.767856817
559,2001-07-13,0.218472892,1.231023352,0.180333798,-2.271372211
560,2001-07-14,-1.300549385,-0.729522792,-0.514018975,0.318153113
561,2001-07-15,-0.725808805,-0.035713885,-0.664911451,0.471883059
562,2001-07-16,-0.223671698,1.197455024,-1.448338879,-0.477995351
563,2001-07-17,-0.643202184,-1.156094551,-0.359480806,0.008295346
564,2001-07-18,2.52788799,-0.490425819,-0.696251703,-0.714082619
565,2001-07-19,0.564432681,-0.84477029,-2.151843818,-0.45336261
566,2001-07-20,-0.128041174,-0.902300969,1.329346561,0.078336993
567,2001-07-21,-0.556719301,-0.980583072,-0.453949599,0.634459042
568,2001-07-22,0.815304593,-0.703895074,0.718922737,1.222367019
569,2001-07-23,0.349306242,0.915521773,0.930847218,0.123955579
570,2001-07-24,-0.616575546,-0.766029659,0.929682839,1.200873306
571,2001-07-25,-1.663440085,-0.193659553,-1.493432197,0.145556823
572,2001-07-26,0.104363034,-1.284164088,0.89662818,-1.930556136
573,2001-07-27,-0.609751839,-0.716739728,0.558902949,0.320290019
574,2001-07-28,-1.104223736,-0.875773597,-0.220371975,2.557317647
575,2001-07-29,-1.127310022,1.648661368,0.601529979,0.767229278
576,2001-07-30,-0.698845505,-0.532979269,0.044034467,-0.535557676
577,2001-07-31,-0.306974231,-0.341544003,0.497677757,0.487866425
578,2001-08-01,1.621439033,-1.797613057,-1.470041249,-1.483756774
579,2001-08-02,-0.682598301,-0.288634388,-0.452026393,1.115633519
580,2001-08-03,-1.098319485,0.72290168,0.945111397,0.645948496
581,2001-08-04,0.258374012,-0.087301222,1.166068885,-0.180011425
582,2001-08-05,0.292936544,0.727212223,-0.968856903,-0.940525652
583,2001-08-06,-0.280133167,-0.346711978,-0.461667005,-1.950355109
584,2001-08-07,-0.146658229,0.105065401,-1.08626343,-2.320420666
585,2001-08-08,-1.867568234,-0.577820449,0.41366108,1.096304813
586,2001-08-09,-1.378365591,0.068598458,0.0097434,2.340132452
587,2001-08-10,-0.190885326,-0.122751349,0.058910092,-0.114788543
588,2001-08-11,0.662060542,0.962985571,1.889159627,0.399341664
589,2001-08-12,1.27992822,0.706863972,0.862620852,0.530195579
590,2001-08-13,-0.981767938,1.146876427,1.014205066,-0.129320127
591,2001-08-14,0.841076475,1.242277618,-0.250550402,0.679996365
592,2001-08-15,1.266389349,-0.759637278,1.050777273,0.970962373
593,2001-08-16,0.891686746,-0.518059894,-0.452628634,-0.068660054
594,2001-08-17,-0.362251192,0.260331169,-1.161463074,-0.399264292
595,2001-08-18,-0.849314388,1.164646146,0.93247413,0.75799178
596,2001-08-19,0.486243268,0.80167326,0.44380021,-0.099495938
597,2001-08-20,-0.193482496,-0.068678838,0.078842231,-0.89980948
598,2001-08-21,-0.821936334,0.716530096,0.30143426,-0.553857741
599,2001-08-22,-0.894984144,0.210140319,-0.63042098,0.361392239
600,2001-08-23,0.421203833,0.055316908,1.169273611,-0.229098961
601,2001-08-24,-1.482286021,-0.669511822,-0.209356206,-0.384269146
602,2001-08-25,-1.405849919,1.278081591,0.129020533,1.110315945
603,2001-08-26,0.816085726,0.00113729,0.013376347,0.719670637
604,2001-08-27,0.314904115,-1.795713055,-0.985528251,1.425943384
605,2001-08-28,0.722518448,1.529287565,0.122048001,1.02244475
606,2001-08-29,-1.111168358,1.108353368,-1.511737887,-0.195840727
607,2001-08-30,0.01589617,1.345762056,-1.256595439,-0.921127674
608,2001-08-31,1.051612428,-1.860459926,1.51274324,-2.31318432
609,2001-09-01,0.712259442,-1.659451941,0.155785731,0.637920142
610,2001-09-02,1.000376496,-1.437011596,0.608583671,2.156880169
611,2001-09-03,0.88590598,1.049967748,-0.341497893,-1.202865403
612,2001-09-04,0.132624218,-0.034527175,-0.219383813,0.027721981
613,2001-09-05,0.275790571,-0.826479824,0.910374124,0.526637858
614,2001-09-06,-0.521549536,-1.296189228,1.449383511,0.391747607
615,2001-09-07,0.632698375,0.403090051,1.159864757,-0.589617822
616,2001-09-08,-0.24146716,-1.346410657,-0.939734761,0.314808424
617,2001-09-09,0.163943577,-0.820468943,-0.759529047,0.026174822
618,2001-09-10,1.320455048,0.092002903,0.0244682,-0.655367389
619,2001-09-11,0.079205588,0.91658684,1.605170283,0.530093945
620,2001-09-12,-0.879615261,-0.151554183,-0.385067886,-0.96784644
621,2001-09-13,-0.951491446,-1.96662687,-1.324275546,1.430077514
622,2001-09-14,-0.21890901,-0.802524929,-0.204037724,-1.554421106
623,2001-09-15,-0.900572885,-1.86568425,0.052580772,-0.098028151
624,2001-09-16,-0.457004497,0.144391984,0.061501218,-0.157071232
625,2001-09-17,-1.008517194,1.391120459,-0.277962286,-1.5028709
626,2001-09-18,0.452215035,0.912155309,0.92282233,2.520136319
627,2001-09-19,-1.219836604,-0.969339437,0.858545409,-1.206321624
628,2001-09-20,1.09039623,0.24739149,-2.128065628,2.500773794
629,2001-09-21,0.145974198,0.327401779,-0.27170754,-0.340186826
630,2001-09-22,-0.135751331,0.498693316,-0.550898645,-1.406131
631,2001-09-23,-0.36300678,0.604999648,1.588872895,1.692374431
632,2001-09-24,-0.639270431,-1.278946913,-1.222783346,-0.161865729
633,2001-09-25,-1.633002404,0.53663412,-0.008860779,-1.728442909
634,2001-09-26,-0.816861198,-0.731156169,0.420019789,-0.302981132
635,2001-09-27,-0.185613818,0.48155479,-0.420058156,1.445614691
636,2001-09-28,-1.160240006,1.0386155,1.855904685,-1.111097858
637,2001-09-29,-0.075300714,0.085877194,0.650837641,-0.575656233
638,2001-09-30,-0.34100438,0.859908782,0.143823086,0.58149034
639,2001-10-01,-2.393495121,1.406063929,-1.081182813,-0.011597725
640,2001-10-02,0.500732179,1.063867076,1.056988177,-0.925936362
641,2001-10-03,1.286338409,0.5324062,1.430052063,-0.949680578
642,2001-10-04,0.703805196,-2.117278348,0.300908753,-0.649372423
643,2001-10-05,-0.322474359,0.488394285,0.017954515,-0.401934655
644,2001-10-06,0.44113043,-0.165672505,-1.096470778,-0.635075344
645,2001-10-07,0.450161672,0.161491611,-1.501662761,-1.304648335
646,2001-10-08,-1.126649868,0.100732376,0.412045204,-0.10381367
647,2001-10-09,0.614600396,0.327237428,-1.163533103,-1.092423087
648,2001-10-10,1.524476402,0.456086563,1.143912179,0.784716957
649,2001-10-11,-0.552850152,1.128868363,0.276736069,-0.173451133
650,2001-10-12,1.122787423,1.753481247,-2.185621291,-0.094797752
651,2001-10-13,-0.605315176,-1.236498082,-0.536642208,1.974515187
652,2001-10-14,0.813000944,0.217430086,0.436940999,-0.842751579
653,2001-10-15,1.676254889,1.464937806,-2.384478006,-1.09726949
654,2001-10-16,-1.175954906,0.736714982,0.085011654,-0.375360942
655,2001-10-17,0.079380847,-0.025901808,0.252865143,-0.533026203
656,2001-10-18,-1.120619194,1.102770049,0.549963339,1.111159004
657,2001-10-19,-1.975262847,-1.325188334,-0.505537045,0.734064097
658,2001-10-20,-0.160272785,0.582029561,0.167440166,-0.072936635
659,2001-10-21,-1.166799928,0.539995458,-0.042835831,0.353274875
660,2001-10-22,1.313219548,-1.995716352,0.13727116,0.875821809
661,2001-10-23,-0.466221443,-0.026381006,-1.889125691,-0.238116011
662,2001-10-24,-0.627627001,-0.400892143,-0.089966559,1.591600968
663,2001-10-25,0.430952474,0.19595273,-0.287097887,-0.99704199
664,2001-10-26,-0.459024158,0.444653034,1.071506892,-1.467530429
665,2001-10-27,-0.088512446,1.462930026,-0.467375137,-1.726531277
666,2001-10-28,0.953418018,0.261937312,-0.046873559,0.697979291
